time,value
0.0,0.4952
0.1,0.9535
0.2,1.2
0.3,0.8232
0.4,0.5237
0.51,0.0521
0.61,0.1619
0.71,0.3322
0.81,0.915
0.91,1.1241
1.01,0.9007
1.11,0.417
1.21,0.1356
1.31,0.0354
1.41,0.3797
1.52,0.6524
1.62,0.9765
1.72,0.873
1.82,0.7397
1.92,0.1181
2.02,0.0161
2.12,0.1
2.22,0.5469
2.32,1.2
2.42,1.0004
2.53,0.7831
2.63,0.3217
2.73,0.0058
2.83,0.1333
2.93,0.4813
3.03,0.8838
3.13,1.0233
3.23,0.7852
3.33,0.5352
3.43,0.0689
3.54,0.1253
3.64,0.3554
3.74,0.6844
3.84,0.9886
3.94,0.8877
4.04,0.7541
4.14,0.3414
4.24,0.0
4.34,0.1753
4.44,0.4813
4.55,0.8628
4.65,1.1453
4.75,0.7602
4.85,0.2728
4.95,0.0424
5.05,0.0433
5.15,0.5097
5.25,0.6994
5.35,0.9291
5.45,1.2
5.56,0.4215
5.66,0.0
5.76,0.0603
5.86,0.5194
5.96,0.7642
6.06,1.1272
6.16,0.904
6.26,0.5882
6.36,0.3337
6.46,0.0
6.57,0.247
6.67,0.6307
6.77,0.9229
6.87,1.1033
6.97,0.4339
7.07,0.1223
7.17,0.0
7.27,0.084
7.37,0.4042
7.47,0.9674
7.58,1.0687
7.68,0.8451
7.78,0.3499
7.88,0.1069
7.98,0.0
8.08,0.4424
8.18,0.6888
8.28,1.1017
8.38,0.7904
8.48,0.4903
8.59,0.0776
8.69,0.0323
8.79,0.1579
8.89,0.5826
8.99,0.8853
9.09,1.0416
9.19,0.5778
9.29,0.1176
9.39,0.0
9.49,0.1753
9.6,0.3627
9.7,0.9244
9.8,0.9617
9.9,0.6031
10.0,0.2284
