time,value
0.0,0.4752
0.1,0.9436
0.2,0.927
0.3,0.6236
0.4,0.226
0.51,0.0574
0.61,0.2464
0.71,0.6762
0.81,0.8459
0.91,1.016
1.01,0.7021
1.11,0.0485
1.21,0.0044
1.31,0.1521
1.41,0.6776
1.52,0.9141
1.62,0.7029
1.72,0.2639
1.82,0.0
1.92,0.0
2.02,0.4099
2.12,0.8153
2.22,1.0801
2.32,0.7265
2.42,0.3312
2.53,0.1181
2.63,0.1326
2.73,0.5255
2.83,0.924
2.93,0.9821
3.03,0.6333
3.13,0.1816
3.23,0.0
3.33,0.2716
3.43,0.7668
3.54,1.0655
3.64,1.0649
3.74,0.4933
3.84,0.0612
3.94,0.1612
4.04,0.3937
4.14,0.8507
4.24,0.9356
4.34,0.8032
4.44,0.1997
4.55,0.0659
4.65,0.0254
4.75,0.5225
4.85,1.0511
4.95,0.8568
5.05,0.5468
5.15,0.1455
5.25,0.0
5.35,0.1791
5.45,0.6953
5.56,0.9212
5.66,0.9791
5.76,0.5807
5.86,0.0
5.96,0.0664
6.06,0.3634
6.16,0.6176
6.26,0.9265
6.36,0.9306
6.46,0.3524
6.57,0.0
6.67,0.6302
6.77,0.4724
6.87,1.14
6.97,0.85
7.07,0.7673
7.17,0.1432
7.27,0.0644
7.37,0.2248
7.47,0.4218
7.58,0.871
7.68,0.895
7.78,0.4886
7.88,0.1616
7.98,0.0404
8.08,0.163
8.18,0.6639
8.28,0.7481
8.38,1.0427
8.48,0.4564
8.59,0.0214
8.69,0.0
8.79,0.4362
8.89,0.9686
8.99,1.0568
9.09,0.8635
9.19,0.1149
9.29,0.0426
9.39,0.1444
9.49,0.5493
9.6,1.0353
9.7,0.9244
9.8,0.6933
9.9,0.1775
10.0,0.0559
