time,value
0.0,0.4987
0.1,0.8952
0.2,0.8975
0.3,0.6907
0.4,0.2637
0.51,0.1606
0.61,0.2307
0.71,0.6738
0.81,1.0076
0.91,0.7583
1.01,0.4877
1.11,0.1331
1.21,0.5492
1.31,0.5741
1.41,1.2
1.52,1.2
1.62,0.7512
1.72,0.059
1.82,0.0
1.92,0.204
2.02,0.728
2.12,1.014
2.22,0.9692
2.32,0.5837
2.42,0.0283
2.53,0.17
2.63,0.4622
2.73,0.6999
2.83,0.9577
2.93,0.894
3.03,0.2728
3.13,0.0
3.23,0.1669
3.33,0.6233
3.43,1.074
3.54,0.8772
3.64,0.6045
3.74,0.2288
3.84,0.0958
3.94,0.3009
4.04,0.875
4.14,0.9467
4.24,0.9672
4.34,0.409
4.44,0.0
4.55,0.1783
4.65,0.5847
4.75,0.772
4.85,0.9139
4.95,0.5083
5.05,0.0327
5.15,0.1581
5.25,0.297
5.35,0.6647
5.45,0.9372
5.56,0.9837
5.66,0.4224
5.76,0.0777
5.86,0.0
5.96,0.5238
6.06,0.8982
6.16,1.0003
6.26,0.733
6.36,0.1908
6.46,0.0
6.57,0.2691
6.67,0.7074
6.77,0.9743
6.87,0.8398
6.97,0.5503
7.07,0.0572
7.17,0.0244
7.27,0.4181
7.37,0.7958
7.47,0.9209
7.58,0.7761
7.68,0.356
7.78,0.0056
7.88,0.0887
7.98,0.5144
8.08,0.823
8.18,0.9997
8.28,0.6096
8.38,0.1882
8.48,0.0
8.59,0.1065
8.69,0.7163
8.79,1.1759
8.89,0.9015
8.99,0.2821
9.09,0.0264
9.19,0.0931
9.29,0.5562
9.39,0.7967
9.49,0.9086
9.6,0.6306
9.7,0.274
9.8,0.0687
9.9,0.175
10.0,0.6923
